"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","AGE_BAND"
2023,"2023-09-01","2023-09-30","WA","Unknown","26-39","speed_fines","Unknown",0,1,46,"Adult"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","speed_fines","Average speed camera",418,0,0,"Mature"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","speed_fines","Fixed camera",3824,0,0,"Mature"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","speed_fines","Mobile camera",19385,0,0,"Mature"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","speed_fines","Police issued",1541,0,0,"Mature"
2023,"2023-09-01","2023-09-30","WA","Unknown","40-64","speed_fines","Red light camera",7520,0,0,"Mature"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Average speed camera",90,0,0,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Fixed camera",940,0,0,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Mobile camera",4267,0,0,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Police issued",295,0,0,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Red light camera",2202,0,0,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","65 and over","speed_fines","Unknown",0,0,10,"Senior"
2023,"2023-09-01","2023-09-30","WA","Unknown","Unknown","speed_fines","Fixed camera",2,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","Unknown","speed_fines","Mobile camera",11,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","WA","Unknown","Unknown","speed_fines","Red light camera",4,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","0-16","speed_fines","Mobile camera",2,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",491,0,0,"Young"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",224,0,0,"Young"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","17-25","speed_fines","Police issued",38,0,0,"Young"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1102,0,0,"Adult"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",507,0,0,"Adult"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","26-39","speed_fines","Police issued",57,0,0,"Adult"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",1809,0,0,"Mature"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","40-64","speed_fines","Police issued",44,0,0,"Mature"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",615,0,0,"Senior"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",242,0,0,"Senior"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","65 and over","speed_fines","Police issued",2,0,0,"Senior"
2023,"2023-10-01","2023-10-31","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",68,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1468,0,11,"Young"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2247,0,20,"Adult"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2433,0,6,"Mature"
2023,"2023-10-01","2023-10-31","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",572,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","0-16","speed_fines","Police issued",5,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1776,0,31,"Young"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1994,0,30,"Adult"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1752,0,13,"Mature"
2023,"2023-10-01","2023-10-31","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",231,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",657,0,1,"Adult"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",779,0,1,"Mature"
2023,"2023-10-01","2023-10-31","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",227,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","17-25","speed_fines","Police issued",14,0,2,"Young"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","26-39","speed_fines","Police issued",26,0,0,"Adult"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","40-64","speed_fines","Police issued",36,0,0,"Mature"
2023,"2023-10-01","2023-10-31","NSW","Remote Australia","65 and over","speed_fines","Police issued",11,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NSW","Unknown","17-25","speed_fines","Police issued",21,0,2,"Young"
2023,"2023-10-01","2023-10-31","NSW","Unknown","26-39","speed_fines","Police issued",41,0,1,"Adult"
2023,"2023-10-01","2023-10-31","NSW","Unknown","40-64","speed_fines","Police issued",30,0,0,"Mature"
2023,"2023-10-01","2023-10-31","NSW","Unknown","Unknown","speed_fines","Fixed camera",36067,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NSW","Unknown","Unknown","speed_fines","Mobile camera",3340,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NSW","Unknown","Unknown","speed_fines","Red light camera",21624,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NT","Unknown","17-25","speed_fines","Mobile camera",329,0,0,"Young"
2023,"2023-10-01","2023-10-31","NT","Unknown","17-25","speed_fines","Police issued",51,2,6,"Young"
2023,"2023-10-01","2023-10-31","NT","Unknown","26-39","speed_fines","Mobile camera",885,0,0,"Adult"
2023,"2023-10-01","2023-10-31","NT","Unknown","26-39","speed_fines","Police issued",98,2,8,"Adult"
2023,"2023-10-01","2023-10-31","NT","Unknown","26-39","speed_fines","Red light camera",121,0,0,"Adult"
2023,"2023-10-01","2023-10-31","NT","Unknown","40-64","speed_fines","Mobile camera",1082,0,0,"Mature"
2023,"2023-10-01","2023-10-31","NT","Unknown","40-64","speed_fines","Police issued",106,0,0,"Mature"
2023,"2023-10-01","2023-10-31","NT","Unknown","40-64","speed_fines","Red light camera",160,0,0,"Mature"
2023,"2023-10-01","2023-10-31","NT","Unknown","65 and over","speed_fines","Mobile camera",262,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NT","Unknown","65 and over","speed_fines","Police issued",11,1,6,"Senior"
2023,"2023-10-01","2023-10-31","NT","Unknown","65 and over","speed_fines","Red light camera",33,0,0,"Senior"
2023,"2023-10-01","2023-10-31","NT","Unknown","Unknown","speed_fines","Mobile camera",122,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","NT","Unknown","Unknown","speed_fines","Red light camera",11,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","0-16","speed_fines","Mobile camera",2,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","0-16","speed_fines","Police issued",1,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","17-25","speed_fines","Fixed camera",429,0,0,"Young"
2023,"2023-10-01","2023-10-31","SA","Unknown","17-25","speed_fines","Mobile camera",799,0,0,"Young"
2023,"2023-10-01","2023-10-31","SA","Unknown","17-25","speed_fines","Police issued",719,2,9,"Young"
2023,"2023-10-01","2023-10-31","SA","Unknown","26-39","speed_fines","Fixed camera",1247,0,0,"Adult"
2023,"2023-10-01","2023-10-31","SA","Unknown","26-39","speed_fines","Mobile camera",2223,0,0,"Adult"
2023,"2023-10-01","2023-10-31","SA","Unknown","26-39","speed_fines","Other",1,0,0,"Adult"
2023,"2023-10-01","2023-10-31","SA","Unknown","26-39","speed_fines","Police issued",1328,3,6,"Adult"
2023,"2023-10-01","2023-10-31","SA","Unknown","40-64","speed_fines","Fixed camera",2098,0,0,"Mature"
2023,"2023-10-01","2023-10-31","SA","Unknown","40-64","speed_fines","Mobile camera",3458,0,0,"Mature"
2023,"2023-10-01","2023-10-31","SA","Unknown","40-64","speed_fines","Police issued",1617,1,5,"Mature"
2023,"2023-10-01","2023-10-31","SA","Unknown","65 and over","speed_fines","Fixed camera",909,0,0,"Senior"
2023,"2023-10-01","2023-10-31","SA","Unknown","65 and over","speed_fines","Mobile camera",1113,0,0,"Senior"
2023,"2023-10-01","2023-10-31","SA","Unknown","65 and over","speed_fines","Police issued",436,0,0,"Senior"
2023,"2023-10-01","2023-10-31","SA","Unknown","Unknown","speed_fines","Fixed camera",196,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","Unknown","speed_fines","Mobile camera",181,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","SA","Unknown","Unknown","speed_fines","Police issued",8,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","TAS","Unknown","0-16","speed_fines","Police issued",1,0,5,"Unknown"
2023,"2023-10-01","2023-10-31","TAS","Unknown","17-25","speed_fines","Police issued",322,0,10,"Young"
2023,"2023-10-01","2023-10-31","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1360,0,0,"Adult"
2023,"2023-10-01","2023-10-31","TAS","Unknown","26-39","speed_fines","Police issued",520,0,8,"Adult"
2023,"2023-10-01","2023-10-31","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",1916,0,0,"Mature"
2023,"2023-10-01","2023-10-31","TAS","Unknown","40-64","speed_fines","Police issued",630,0,6,"Mature"
2023,"2023-10-01","2023-10-31","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",761,0,0,"Senior"
2023,"2023-10-01","2023-10-31","TAS","Unknown","65 and over","speed_fines","Police issued",184,0,0,"Senior"
2023,"2023-10-01","2023-10-31","TAS","Unknown","Unknown","speed_fines","Fixed or mobile camera",2,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",272,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",496,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",674,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",892,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1676,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1432,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",1263,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",2791,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","40-64","speed_fines","Police issued",1836,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",581,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1300,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",956,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1589,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",3033,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",2213,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",847,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","26-39","speed_fines","Fixed camera",10486,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","26-39","speed_fines","Mobile camera",8446,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1672,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","40-64","speed_fines","Fixed camera",17925,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","40-64","speed_fines","Mobile camera",13279,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","40-64","speed_fines","Police issued",1854,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","65 and over","speed_fines","Fixed camera",5337,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","65 and over","speed_fines","Mobile camera",3836,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","65 and over","speed_fines","Police issued",362,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","Unknown","speed_fines","Fixed camera",12217,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Major Cities of Australia","Unknown","speed_fines","Mobile camera",6763,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","17-25","speed_fines","Mobile camera",89,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","17-25","speed_fines","Police issued",112,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",302,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","26-39","speed_fines","Police issued",288,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","40-64","speed_fines","Fixed camera",24,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",498,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","40-64","speed_fines","Police issued",333,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",247,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","65 and over","speed_fines","Police issued",103,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","Unknown","speed_fines","Fixed camera",5,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Outer Regional Australia","Unknown","speed_fines","Mobile camera",314,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Remote Australia","26-39","speed_fines","Police issued",5,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Remote Australia","40-64","speed_fines","Police issued",3,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Unknown","17-25","speed_fines","Fixed camera",78,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Unknown","17-25","speed_fines","Mobile camera",72,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Unknown","17-25","speed_fines","Police issued",21,0,0,"Young"
2023,"2023-10-01","2023-10-31","VIC","Unknown","26-39","speed_fines","Fixed camera",225,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Unknown","26-39","speed_fines","Mobile camera",219,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Unknown","26-39","speed_fines","Police issued",33,0,0,"Adult"
2023,"2023-10-01","2023-10-31","VIC","Unknown","40-64","speed_fines","Fixed camera",372,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Unknown","40-64","speed_fines","Mobile camera",329,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Unknown","40-64","speed_fines","Police issued",44,0,0,"Mature"
2023,"2023-10-01","2023-10-31","VIC","Unknown","65 and over","speed_fines","Fixed camera",131,0,0,"Senior"
2023,"2023-10-01","2023-10-31","VIC","Unknown","Unknown","speed_fines","Fixed camera",237,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","VIC","Unknown","Unknown","speed_fines","Mobile camera",168,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","0-16","speed_fines","Mobile camera",5,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","0-16","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","0-16","speed_fines","Unknown",0,0,3,"Unknown"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Average speed camera",213,0,0,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Fixed camera",947,0,0,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Mobile camera",6665,0,0,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Police issued",799,0,0,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Red light camera",1091,0,0,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","17-25","speed_fines","Unknown",0,0,20,"Young"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Average speed camera",423,0,0,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Fixed camera",2876,0,0,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Mobile camera",15185,0,0,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Police issued",1423,0,0,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Red light camera",3511,0,0,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","26-39","speed_fines","Unknown",0,0,42,"Adult"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Average speed camera",544,0,0,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Fixed camera",4227,0,0,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Mobile camera",20374,0,0,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Police issued",1685,0,0,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Red light camera",7845,0,0,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","40-64","speed_fines","Unknown",0,0,45,"Mature"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","speed_fines","Average speed camera",113,0,0,"Senior"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","speed_fines","Fixed camera",1084,0,0,"Senior"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","speed_fines","Mobile camera",4457,0,0,"Senior"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","speed_fines","Police issued",340,0,0,"Senior"
2023,"2023-10-01","2023-10-31","WA","Unknown","65 and over","speed_fines","Red light camera",2378,0,0,"Senior"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",223,0,0,"Young"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1001,0,0,"Adult"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",515,0,0,"Adult"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","26-39","speed_fines","Police issued",59,0,0,"Adult"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",1796,0,0,"Mature"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",700,0,0,"Mature"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","40-64","speed_fines","Police issued",38,0,0,"Mature"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",524,0,0,"Senior"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",257,0,0,"Senior"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",82,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","ACT","Major Cities of Australia","unknown","speed_fines","Mobile camera",29,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1363,0,14,"Young"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2051,0,14,"Adult"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2129,0,3,"Mature"
2023,"2023-11-01","2023-11-30","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",477,0,1,"Senior"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1688,0,32,"Young"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1769,0,21,"Adult"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1589,0,13,"Mature"
2023,"2023-11-01","2023-11-30","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",243,0,0,"Senior"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","17-25","speed_fines","Police issued",313,0,3,"Young"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",562,0,1,"Adult"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",662,0,1,"Mature"
2023,"2023-11-01","2023-11-30","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",187,0,0,"Senior"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","17-25","speed_fines","Police issued",31,0,1,"Young"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","26-39","speed_fines","Police issued",41,0,0,"Adult"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","40-64","speed_fines","Police issued",51,0,0,"Mature"
2023,"2023-11-01","2023-11-30","NSW","Remote Australia","65 and over","speed_fines","Police issued",14,0,0,"Senior"
2023,"2023-11-01","2023-11-30","NSW","Unknown","Unknown","speed_fines","Fixed camera",41595,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NSW","Unknown","Unknown","speed_fines","Mobile camera",2757,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NSW","Unknown","Unknown","speed_fines","Red light camera",23219,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NSW","Very Remote Australia","17-25","speed_fines","Police issued",4,0,0,"Young"
2023,"2023-11-01","2023-11-30","NT","Unknown","17-25","speed_fines","Mobile camera",250,0,0,"Young"
2023,"2023-11-01","2023-11-30","NT","Unknown","17-25","speed_fines","Police issued",47,0,6,"Young"
2023,"2023-11-01","2023-11-30","NT","Unknown","17-25","speed_fines","Red light camera",59,0,0,"Young"
2023,"2023-11-01","2023-11-30","NT","Unknown","26-39","speed_fines","Mobile camera",661,0,0,"Adult"
2023,"2023-11-01","2023-11-30","NT","Unknown","26-39","speed_fines","Police issued",95,1,7,"Adult"
2023,"2023-11-01","2023-11-30","NT","Unknown","26-39","speed_fines","Red light camera",133,0,0,"Adult"
2023,"2023-11-01","2023-11-30","NT","Unknown","40-64","speed_fines","Mobile camera",809,0,0,"Mature"
2023,"2023-11-01","2023-11-30","NT","Unknown","40-64","speed_fines","Police issued",79,0,0,"Mature"
2023,"2023-11-01","2023-11-30","NT","Unknown","40-64","speed_fines","Red light camera",206,0,0,"Mature"
2023,"2023-11-01","2023-11-30","NT","Unknown","65 and over","speed_fines","Mobile camera",220,0,0,"Senior"
2023,"2023-11-01","2023-11-30","NT","Unknown","65 and over","speed_fines","Police issued",15,2,6,"Senior"
2023,"2023-11-01","2023-11-30","NT","Unknown","65 and over","speed_fines","Red light camera",37,0,0,"Senior"
2023,"2023-11-01","2023-11-30","NT","Unknown","Unknown","speed_fines","Mobile camera",101,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NT","Unknown","Unknown","speed_fines","Police issued",1,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","NT","Unknown","Unknown","speed_fines","Red light camera",18,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","0-16","speed_fines","Mobile camera",1,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","17-25","speed_fines","Fixed camera",488,0,0,"Young"
2023,"2023-11-01","2023-11-30","SA","Unknown","17-25","speed_fines","Mobile camera",903,0,0,"Young"
2023,"2023-11-01","2023-11-30","SA","Unknown","17-25","speed_fines","Police issued",759,0,4,"Young"
2023,"2023-11-01","2023-11-30","SA","Unknown","26-39","speed_fines","Fixed camera",1189,0,0,"Adult"
2023,"2023-11-01","2023-11-30","SA","Unknown","26-39","speed_fines","Mobile camera",2343,0,0,"Adult"
2023,"2023-11-01","2023-11-30","SA","Unknown","26-39","speed_fines","Police issued",1330,2,13,"Adult"
2023,"2023-11-01","2023-11-30","SA","Unknown","40-64","speed_fines","Fixed camera",2103,0,0,"Mature"
2023,"2023-11-01","2023-11-30","SA","Unknown","40-64","speed_fines","Mobile camera",3945,0,0,"Mature"
2023,"2023-11-01","2023-11-30","SA","Unknown","40-64","speed_fines","Police issued",1817,3,7,"Mature"
2023,"2023-11-01","2023-11-30","SA","Unknown","65 and over","speed_fines","Fixed camera",742,0,0,"Senior"
2023,"2023-11-01","2023-11-30","SA","Unknown","65 and over","speed_fines","Mobile camera",1329,0,0,"Senior"
2023,"2023-11-01","2023-11-30","SA","Unknown","65 and over","speed_fines","Police issued",543,0,2,"Senior"
2023,"2023-11-01","2023-11-30","SA","Unknown","Unknown","speed_fines","Fixed camera",166,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","SA","Unknown","Unknown","speed_fines","Mobile camera",212,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","TAS","Unknown","0-16","speed_fines","Police issued",0,0,2,"Unknown"
2023,"2023-11-01","2023-11-30","TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",636,0,0,"Young"
2023,"2023-11-01","2023-11-30","TAS","Unknown","17-25","speed_fines","Police issued",295,0,8,"Young"
2023,"2023-11-01","2023-11-30","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1549,0,0,"Adult"
2023,"2023-11-01","2023-11-30","TAS","Unknown","26-39","speed_fines","Police issued",469,0,7,"Adult"
2023,"2023-11-01","2023-11-30","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",2159,0,0,"Mature"
2023,"2023-11-01","2023-11-30","TAS","Unknown","40-64","speed_fines","Police issued",537,0,8,"Mature"
2023,"2023-11-01","2023-11-30","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",784,0,0,"Senior"
2023,"2023-11-01","2023-11-30","TAS","Unknown","65 and over","speed_fines","Police issued",161,0,0,"Senior"
2023,"2023-11-01","2023-11-30","TAS","Unknown","Unknown","speed_fines","Police issued",3,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",279,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",562,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",748,0,0,"Young"
